order_id,user_id,restaurant_id,order_date,order_amount,discount_amount,delivery_cost
1028288,4027,353,2025-10-08,687.24,145.03,27.57
1028289,654,1190,2025-09-22,1062.73,199.53,126.47
1028290,1243,709,2025-01-03,578.15,103.91,59.06
1028291,6909,1490,2025-07-16,614.02,30.24,89.06
1028292,5204,3,2025-01-30,1233.8,39.38,86.67
1028293,4577,41,2025-09-15,303.19,247.97,98.72
1028294,2996,2088,2025-02-09,1199.22,91.86,99.56
1028295,6517,1249,2025-12-31,1100.23,312.17,35.92
1028296,1519,439,2025-04-27,1254.01,115.29,84.64
1028297,3117,529,2025-06-19,932.85,24.39,53.62
1028298,2886,609,2025-06-10,436.41,6.92,81.73
1028299,5695,764,2025-04-18,619.63,119.28,101.44
1028300,983,2407,2025-03-26,291.21,119.24,37.71
1028301,347,1977,2025-04-10,1079.75,291.77,49.36
1028302,5762,1173,2025-11-07,235.07,1.32,119.73
1028303,5498,891,2025-01-15,1123.04,199.8,45.22
1028304,5508,690,2025-12-24,526.74,257.35,29.17
1028305,2877,2398,2025-10-17,495.36,307.5,52.99
1028306,4852,341,2025-12-16,1035.58,282.23,66.56
1028307,3107,1574,2025-01-29,291.32,63.2,134.3
1028308,7810,132,2025-04-05,1218.91,26.45,25.83
1028309,3790,876,2025-05-21,376.2,21.06,39.02
1028310,3774,807,2025-10-22,633.73,302.52,101.15
1028311,993,969,2025-01-07,1070.55,113.98,131.42
1028312,2509,729,2025-08-29,1281.47,275.45,97.31
1028313,4871,477,2025-11-18,164.22,340.45,102.75
1028314,5458,1838,2025-03-12,1121.85,234.4,
1028315,3950,2105,2025-03-11,793.89,1032.057,82.87
1028316,5555,1908,2025-06-23,768.67,25.13,86.4
1028317,7890,1224,2025-06-04,493.82,27.16,41.82
1028318,1862,182,2025-05-31,1147.41,167.21,53.54
1028319,1352,1074,2025-01-15,1032.81,117.55,35.64
1028320,2526,1068,2025-10-30,535.44,156.28,137.64
1028321,4278,2446,2025-07-24,299.37,299.57,58.73
1028322,1967,1439,2025-08-10,784.84,176.23,76.53
1028323,5889,721,2025-07-12,1261.14,0.74,85.74
1028324,4358,723,2025-09-28,1238.07,30.2,44.48
1028325,7014,2192,2025-01-31,598.35,99.46,98.06
1028326,2517,624,2025-06-15,1196.79,264.1,48.98
1028327,4606,1621,2025-02-27,1148.3,308.73,62.95
1028328,3748,380,2025-09-25,664.62,349.75,61.63
1028329,5410,1977,2025-01-07,130.08,62.16,100.12
1028330,1052,401,2025-03-20,1247.41,193.24,119.89
1028331,2838,2448,2025-11-10,1347.62,108.08,41.58
1028332,80,2439,2025-05-12,154.54,32.03,27.86
1028333,3887,831,2025-10-19,1274.16,102.67,29.58
1028334,359,1998,2025-03-27,295.34,38.4,118.01
1028335,5308,885,2025-09-22,573.86,3.62,74.1
1028336,4151,251,2025-02-09,397.54,133.74,92.41
1028337,5041,501,2025-11-12,676.77,152.87,40.47
1028338,258,958,2025-04-15,372.03,185.07,83.54
1028339,6356,1252,2025-10-21,1166.21,170.57,115.38
1028340,7197,1806,2025-04-02,1284.95,137.33,93.91
1028341,1277,176,2025-06-09,1194.07,151.64,131.3
1028342,2687,1012,2025-09-30,571.26,349.22,137.12
1028343,3982,1070,2025-11-23,224.87,326.53,129.84
1028344,5516,1059,2025-08-09,1239.71,131.97,136.79
1028345,2012,348,2025-08-16,1049.82,45.23,103.81
1028346,6887,2039,2025-07-01,1112.94,26.42,112.85
1028347,3506,864,2025-03-11,275.1,228.93,122.31
1028348,3730,1659,2025-08-21,1223.74,19.62,55.76
1028349,7646,1964,2025-08-10,448.43,94.48,38.56
1028350,5650,1108,2025-08-28,614.82,1.06,112.36
1028351,5590,600,2025-06-07,928.24,124.43,99.96
1028352,5503,826,2025-06-29,293.04,148.69,74.91
1028353,2603,790,2025-05-17,1319.66,331.08,36.38
1028354,305,2028,2025-01-01,482.21,193.06,116.63
1028355,7196,1744,2025-09-03,1050.19,252.65,70.94
1028356,3328,1009,2025-08-22,1318.15,258.52,38.61
1028357,7796,466,2025-12-09,971.79,215.2,88.04
1028358,3710,443,2025-11-29,1353.34,255.14,120.99
1028359,6238,1335,2025-02-14,1055.15,320.22,78.48
1028360,280,2451,2025-11-27,204.0,32.6,86.22
1028361,2050,185,2025-02-13,249.9,327.92,47.36
1028362,1118,602,2025-07-03,768.9,194.94,117.15
1028363,6368,339,2025-07-14,851.4,102.09,71.61
1028364,2792,539,2025-04-11,1398.78,1.11,93.08
1028365,5939,335,2025-02-01,569.88,285.8,63.21
1028366,5324,2188,2025-06-04,650.89,137.59,27.06
1028367,6215,2439,2025-04-18,1132.98,230.79,139.23
1028368,7187,2481,2025-05-14,267.29,40.13,38.29
1028369,307,309,2025-09-07,141.13,126.0,78.86
1028370,521,1326,2025-07-08,504.55,86.55,92.15
1028371,42,389,2025-12-27,804.42,340.05,32.15
1028372,3147,1400,2025-07-14,1111.91,217.34,26.4
1028373,1348,73,2025-05-29,857.16,148.4,106.1
1028374,7109,727,2025-02-13,964.51,259.29,80.74
1028375,3197,766,2025-02-08,1339.19,49.02,139.74
1028376,6389,1810,2025-04-05,1038.71,159.88,57.05
1028377,3765,2091,2025-05-15,219.78,202.95,40.71
1028378,1046,2437,2025-08-28,770.45,124.54,58.68
1028379,7995,1852,2025-05-05,473.11,91.84,80.13
1028380,7446,1421,2025-12-26,171.64,223.13199999999998,55.61
1028381,300,617,2025-09-10,645.61,839.293,65.66
1028382,5481,152,2025-01-13,577.74,55.67,37.04
1028383,6225,1786,2025-12-20,409.19,134.06,87.11
1028384,6198,1680,2025-04-27,572.77,236.25,76.95
1028385,713,1011,2025-09-21,1201.18,343.41,111.82
1028386,6709,835,2025-03-17,475.99,167.2,82.52
1028387,7079,2072,2025-05-16,1303.11,293.84,93.34
1028388,3013,1636,2025-06-01,225.59,79.27,28.02
1028389,6303,1007,2025-11-30,380.45,145.1,35.34
1028390,3716,1613,2025-01-12,928.73,175.25,71.71
1028391,5640,141,2025-08-19,1006.46,49.51,47.82
1028392,5090,2102,2025-08-10,310.62,132.27,89.88
1028393,722,360,2025-08-06,657.56,322.13,132.86
1028394,4243,2332,2025-06-03,244.12,307.15,98.63
1028395,3785,870,2025-01-02,242.25,25.46,112.46
1028396,7001,2273,2025-04-27,904.31,196.39,73.83
1028397,384,2485,2025-01-16,486.3,347.42,128.91
1028398,6625,1381,2025-03-14,1345.9,319.54,31.38
1028399,2258,1792,2025-02-03,913.54,191.07,104.31
1028400,69,1414,2025-09-01,552.09,14.53,82.17
1028401,3904,1000,2025-09-12,1092.74,279.29,132.07
1028402,3647,769,2025-01-25,0.0,202.82,102.02
1028403,317,704,2025-06-30,1032.8,61.21,59.38
1028404,4547,1335,2025-08-19,767.89,127.95,125.93
1028405,5766,409,2025-02-24,446.26,44.52,113.17
1028406,4485,1462,2025-07-06,584.11,260.37,57.84
1028407,6354,1847,2025-03-25,482.98,176.33,111.13
1028408,2162,353,2025-12-15,1098.97,66.4,56.59
1028409,7732,1098,2025-07-07,915.19,322.35,40.38
1028410,7384,1395,2025-02-01,1087.29,63.93,136.5
1028411,3154,1567,2025-04-03,957.18,313.91,47.81
1028412,7277,1722,2025-08-13,316.8,213.65,
1028413,4198,196,2025-04-03,539.3,152.16,101.89
1028414,1167,314,2025-12-07,1147.94,238.17,124.58
1028415,6939,1946,2025-09-15,646.85,78.2,29.54
1028416,4146,2077,2025-09-08,1270.37,14.81,61.6
1028417,1827,801,2025-03-16,1390.21,257.32,59.72
1028418,1461,667,2025-05-23,846.25,235.48,38.69
1028419,984,585,2025-01-14,1258.12,170.37,123.97
1028420,198,1037,2025-10-23,592.69,12.57,110.21
1028421,6776,2415,2025-11-20,1175.46,151.6,77.95
1028422,3526,2422,2025-04-04,724.38,188.25,35.65
1028423,3675,1146,2025-02-07,862.61,269.29,130.5
1028424,1148,2244,2025-06-27,1039.99,234.64,108.62
1028425,6905,1276,2025-08-23,522.38,180.94,50.02
1028426,4331,2490,2025-09-12,417.72,139.4,31.16
1028427,3213,1850,2025-09-19,435.45,48.5,27.47
1028428,445,1809,2025-11-14,442.78,211.58,105.26
1028429,1745,370,2025-05-26,1295.09,315.95,122.17
1028430,4536,866,2025-09-06,938.33,77.78,60.83
1028431,5746,1451,2025-08-12,225.59,305.57,66.86
1028432,6709,2280,2025-11-17,209.58,199.72,72.0
1028433,3045,2301,2025-06-21,1003.0,133.53,50.57
1028434,1966,1868,2025-09-09,660.65,209.37,79.77
1028435,5460,2336,2025-01-19,1258.36,286.4,89.44
1028436,7594,1369,2025-06-05,1137.69,231.11,74.48
1028437,5757,1702,2025-01-26,655.64,126.18,39.11
1028438,3170,579,2025-12-16,1195.43,100.6,126.3
1028439,758,176,2025-02-07,152.51,58.4,74.5
1028440,7199,287,2025-05-07,510.94,214.11,36.11
1028441,7488,875,2025-04-22,844.2,37.49,133.34
1028442,6244,2222,2025-09-22,170.05,127.97,86.23
1028443,4250,1300,2025-10-05,387.45,196.25,47.51
1028444,5249,1415,2025-05-04,591.12,86.14,129.58
1028445,3371,651,2025-02-15,1275.83,228.28,107.99
1028446,1676,1141,2025-10-05,940.07,229.41,58.77
1028447,7655,590,2025-10-18,698.32,163.62,97.7
1028448,6269,2144,2025-04-01,238.44,75.53,31.17
1028449,1218,1865,2025-07-26,760.64,295.75,115.5
1028450,319,2407,2025-05-23,245.59,189.32,104.32
1028451,3999,949,2025-05-15,650.83,37.35,
1028452,3622,1687,2025-03-10,1040.09,87.52,83.05
1028453,6081,659,2025-01-31,983.05,285.7,49.31
1028454,2960,1900,2025-04-30,720.89,81.62,108.9
1028455,3561,97,2025-06-21,813.93,307.92,125.97
1028456,2988,1214,2025-04-01,1253.41,80.32,120.35
1028457,2682,1756,2025-09-01,475.87,278.67,80.0
1028458,4461,639,2025-05-04,1162.83,176.99,38.86
1028459,581,806,2025-11-16,939.68,183.59,98.97
1028460,3384,2091,2025-11-10,372.89,243.74,97.53
1028461,2607,1642,2025-04-18,579.18,192.5,59.28
1028462,5388,1166,2025-09-11,1246.6,220.61,132.14
1028463,2540,2465,2025-10-25,246.76,24.09,89.78
1028464,4919,1139,2025-02-01,340.36,125.74,71.05
1028465,5212,1597,2025-08-05,480.63,173.94,35.81
1028466,1984,2240,2025-01-18,1060.42,327.31,90.57
1028467,2356,1459,2025-07-30,291.81,238.7,135.24
1028468,5853,2436,2025-10-15,281.35,279.58,90.3
1028469,4211,1737,2025-01-26,545.19,320.4,85.48
1028470,3064,1466,2025-07-07,624.93,41.57,70.99
1028471,657,2090,2025-04-22,819.27,314.72,77.24
1028472,7370,1682,2025-02-03,1287.31,121.68,28.33
1028473,7784,823,2025-09-29,1140.77,7.02,34.46
1028474,4774,1239,2025-01-14,364.6,267.07,89.62
1028475,4341,1143,2025-08-19,722.05,344.1,48.15
1028476,1058,2458,2025-10-13,740.25,218.38,109.67
1028477,2364,288,2025-01-15,218.16,192.14,67.34
1028478,5461,2241,2025-12-25,1179.81,18.93,119.66
1028479,6952,2386,2025-01-30,1331.39,1730.8070000000002,133.4
1028480,2200,1951,2025-04-02,1268.36,280.12,105.89
1028481,520,1014,2025-08-18,149.98,274.85,129.44
1028482,5436,2306,2025-02-22,169.13,336.83,56.61
1028483,1204,2322,2025-08-02,831.28,292.45,46.64
1028484,1417,225,2025-11-27,892.69,200.19,120.19
1028485,1682,2067,2025-05-31,238.02,237.94,95.81
1028486,202,511,2025-03-22,802.8,0.83,91.87
1028487,5335,1716,2025-10-27,491.14,89.34,62.21
1028488,2036,1220,2025-10-28,124.43,14.21,131.96
1028489,921,1192,2025-10-27,342.38,169.03,35.48
1028490,2452,1255,2025-05-17,1347.5,129.13,56.32
1028491,4541,2436,2025-02-18,777.53,151.93,50.38
1028492,5584,267,2025-08-29,664.33,156.59,133.05
1028493,6780,1137,2025-05-16,435.35,167.04,82.89
1028494,2168,1588,2025-05-08,754.43,222.37,74.07
1028495,519,387,2025-01-28,190.36,203.01,100.1
1028496,3284,1535,2025-11-25,498.63,303.37,72.69
1028497,4649,1608,2025-05-20,1276.54,337.31,105.86
1028498,4866,736,2025-07-02,792.71,82.81,130.55
1028499,422,676,2025-03-12,875.12,301.61,42.88
1028500,2197,2452,2025-05-31,1136.31,35.06,93.1
1028501,6523,1345,2025-10-02,966.91,130.82,33.5
1028502,2751,49,2025-07-30,207.17,188.17,104.32
1028503,5794,2008,2025-09-14,1291.54,210.41,44.28
1028504,4737,1032,2025-12-13,1201.06,242.6,25.12
1028505,3877,768,2025-03-25,612.13,151.92,
1028506,3545,1953,2025-03-12,1187.97,23.2,121.72
1028507,5923,488,2025-03-30,410.49,305.54,27.54
1028508,3347,1940,2025-03-12,168.85,251.21,83.11
1028509,1787,447,2025-11-21,1137.14,330.19,86.27
1028510,3209,79,2025-10-26,137.06,349.81,123.18
1028511,662,739,2025-02-15,980.81,122.33,101.95
1028512,4237,2497,2025-04-24,908.88,227.54,97.65
1028513,836,75,2025-01-18,1215.96,90.55,122.7
1028514,3594,624,2025-12-29,198.04,327.76,59.1
1028515,3082,2468,2025-11-18,694.38,245.52,
1028516,2021,734,2025-10-22,417.58,8.44,114.3
1028517,3717,1038,2025-02-02,445.93,124.97,35.73
1028518,1077,1191,2025-03-14,1046.21,200.69,28.95
1028519,5971,936,2025-05-29,609.61,118.56,102.19
1028520,5868,359,2025-07-20,693.89,288.53,60.52
1028521,1885,384,2025-04-23,1363.34,255.33,135.25
1028522,135,1682,2025-03-21,564.76,340.77,63.02
1028523,886,1367,2025-04-14,677.35,122.63,120.21
1028524,6443,300,2025-03-17,1306.09,268.99,108.39
1028525,7942,2371,2025-06-25,536.62,130.03,121.38
1028526,751,1163,2025-09-24,393.76,282.15,108.7
1028527,6295,981,2025-03-09,1092.26,345.46,85.34
1028528,2121,262,2025-08-29,1282.94,145.12,88.89
1028529,7309,744,2025-08-10,440.51,21.54,78.63
1028530,428,600,2025-02-08,325.63,92.76,30.76
1028531,5460,738,2025-09-15,812.01,137.18,103.79
1028532,7382,204,2025-03-13,796.6,285.47,39.26
1028533,4245,1433,2025-07-27,941.32,282.56,25.19
1028534,4997,464,2025-05-29,738.6,48.55,134.5
1028535,2920,69,2025-04-21,520.01,123.33,139.63
1028536,6933,309,2025-01-18,385.21,121.92,59.04
1028537,2352,357,2025-01-10,662.09,28.28,98.18
1028538,4782,1125,2025-06-05,1131.77,278.79,98.73
1028539,6831,743,2025-12-03,989.74,267.71,124.22
1028540,4751,718,2025-09-19,633.92,824.096,77.53
1028541,7296,141,2025-05-11,582.61,180.44,100.76
1028542,2791,798,2025-03-02,1025.06,84.01,55.64
1028543,3127,2375,2025-05-14,1312.87,155.36,59.53
1028544,6258,344,2025-06-28,559.43,286.41,86.63
1028545,1762,105,2025-03-14,198.48,347.3,115.49
1028546,2876,1162,2025-10-05,1113.45,207.38,59.08
1028547,3496,144,2025-06-28,371.27,211.42,92.88
1028548,7423,1599,2025-09-23,515.24,21.25,93.52
1028549,4698,975,2025-03-28,1305.47,215.75,105.62
1028550,5401,1213,2025-09-28,1238.17,79.93,111.66
1028551,5774,691,2025-05-09,549.94,139.66,129.68
1028552,6608,132,2025-02-05,210.38,63.71,105.39
1028553,2939,1657,2025-05-01,886.34,192.55,87.12
1028554,544,780,2025-09-05,918.93,146.38,71.59
1028555,4309,367,2025-10-13,897.37,0.1,104.79
1028556,690,2208,2025-12-13,566.88,134.28,133.8
1028557,6689,2491,2025-01-09,683.52,333.76,135.06
1028558,2878,2054,2025-01-27,1156.11,303.91,66.06
1028559,7857,1012,2025-12-06,308.75,293.28,42.31
1028560,2589,1858,2025-09-19,1356.69,107.07,101.32
1028561,1440,1525,2025-07-23,436.39,176.67,57.23
1028562,2870,1539,2025-05-05,1185.63,265.23,132.51
1028563,7055,117,2025-07-22,172.89,270.78,57.73
1028564,1119,749,2025-06-27,1053.96,81.54,130.31
1028565,2493,444,2025-09-24,322.19,246.37,34.53
1028566,7949,1498,2025-05-08,829.86,203.91,83.74
1028567,7076,419,2025-10-15,-50.0,165.16,137.46
1028568,3436,145,2025-03-11,426.26,297.69,123.36
1028569,2264,1275,2025-10-25,737.61,192.24,37.64
1028570,7128,421,2025-05-19,651.35,312.25,51.33
1028571,5620,1759,2025-02-12,718.94,149.27,56.33
1028572,1900,389,2025-01-06,157.71,73.28,92.44
1028573,7621,515,2025-01-10,1104.67,227.23,56.46
1028574,6266,1234,2025-11-30,438.1,76.06,46.11
1028575,3474,311,2025-08-22,241.49,194.65,125.41
1028576,688,1742,2025-01-07,1051.32,320.87,90.31
1028577,1669,2178,2025-01-27,158.9,278.33,61.06
1028578,6935,223,2025-07-01,1048.67,340.29,116.9
1028579,4847,1179,2025-07-13,803.22,106.59,76.77
1028580,3366,409,2025-10-14,816.49,29.21,92.64
1028581,6204,822,2025-02-04,902.23,176.97,119.82
1028582,5295,2396,2025-04-21,312.9,43.3,26.7
1028583,7731,1398,2025-03-21,1289.19,212.77,34.51
1028584,6783,2365,2025-10-30,285.92,67.49,110.79
1028585,5373,1530,2025-09-20,609.35,279.03,26.24
1028586,1792,1404,2025-07-18,1008.57,296.64,132.09
1028587,1241,168,2025-06-24,713.39,136.63,31.51
1028588,2284,739,2025-08-20,933.59,149.6,119.92
1028589,5292,1263,2025-08-20,1152.55,175.16,86.68
1028590,3055,1596,2025-04-14,715.62,22.2,29.53
1028591,5709,1281,2025-04-09,1002.87,26.73,25.94
1028592,4558,1433,2025-12-02,177.74,64.25,39.78
1028593,548,2368,2025-11-20,269.37,37.65,85.38
1028594,1965,1407,2025-11-14,1020.16,149.98,31.8
1028595,5335,1829,2025-08-12,1122.47,294.48,77.64
1028596,129,1125,2025-10-11,933.74,316.18,81.0
1028597,1290,1327,2025-05-06,610.0,197.51,45.45
1028598,2298,1508,2025-11-13,256.56,122.5,95.26
1028599,221,2086,2025-12-10,1162.0,221.7,56.65
1028600,6774,1514,2025-04-10,1305.71,338.93,95.17
1028601,4198,1010,2025-02-21,1001.38,232.09,125.17
1028602,2249,2179,2025-02-15,125.79,343.68,87.68
1028603,7830,1959,2025-03-16,915.95,113.92,102.15
1028604,2771,2139,2025-02-09,266.28,205.33,36.39
1028605,7813,1198,2025-10-20,1226.37,144.98,135.26
1028606,7205,959,2025-09-01,736.52,211.92,118.41
1028607,4464,1866,2025-04-07,879.96,235.09,124.87
1028608,634,204,2025-11-10,994.74,246.66,132.69
1028609,1364,474,2025-06-16,990.7,128.97,93.46
1028610,2847,2236,2025-07-27,150.51,129.79,47.89
1028611,3697,1930,2025-10-02,815.0,226.24,68.02
1028612,529,485,2025-10-26,454.84,297.65,69.67
1028613,5510,2184,2025-11-09,1381.86,230.68,56.22
1028614,6574,1866,2025-05-12,911.39,106.23,26.61
1028615,2567,747,2025-09-14,489.11,267.4,35.68
1028616,5726,1130,2025-09-21,724.0,211.44,64.46
1028617,1504,521,2025-01-27,1029.41,199.32,68.79
1028618,7077,871,2025-11-28,375.52,177.37,50.96
1028619,799,581,2025-04-02,1122.55,138.7,80.59
1028620,3131,1295,2025-10-29,992.15,77.28,42.09
1028621,6969,1002,2025-09-02,993.21,127.0,50.66
1028622,4914,1929,2025-02-24,194.21,193.46,68.42
1028623,6604,206,2025-04-14,338.71,261.02,98.22
1028624,4721,806,2025-07-11,839.28,308.83,61.23
1028625,6159,1648,2025-02-13,878.12,28.14,75.83
1028626,1864,1681,2025-04-16,1176.96,58.0,113.58
1028627,4758,2403,2025-03-19,383.75,348.59,138.78
1028628,1558,426,2025-05-02,300.92,97.39,139.89
1028629,455,954,2025-07-05,445.86,138.8,87.55
1028630,3562,372,2025-08-25,895.22,165.66,118.62
1028631,3045,844,2025-10-30,845.7,35.11,39.91
1028632,6595,205,2025-07-12,1079.54,92.39,62.22
1028633,7724,1456,2025-11-02,1287.66,114.27,69.34
1028634,136,584,2025-02-10,1372.04,292.52,69.98
1028635,3301,1123,2025-05-25,1362.0,17.04,117.93
1028636,3638,1718,2025-07-01,557.18,10.81,116.96
1028637,4141,1967,2025-11-16,224.02,42.68,91.82
1028638,1776,1148,2025-11-28,1165.4,284.24,109.96
1028639,5119,1838,2025-07-26,133.47,35.36,67.43
1028640,2836,634,2025-11-20,167.18,69.75,52.12
1028641,187,1952,2025-03-19,671.57,5.32,52.35
1028642,3948,1594,2025-11-11,987.87,201.87,73.51
1028643,7471,464,2025-02-02,130.22,337.43,137.12
1028644,7204,1757,2025-07-20,434.94,323.54,86.31
1028645,2265,1729,2025-02-24,1153.72,279.02,71.6
1028646,2582,1478,2025-11-19,374.24,16.61,51.75
1028647,6228,1258,2025-06-12,886.45,299.09,79.43
1028648,3342,783,2025-09-04,1051.62,12.68,33.61
1028649,2101,2463,2025-02-10,349.97,121.66,119.58
1028650,7842,527,2025-07-30,205.05,326.82,84.02
1028651,1718,210,2025-01-07,1285.18,281.78,53.16
1028652,3816,894,2025-05-05,784.99,254.32,50.79
1028653,5699,1591,2025-09-06,1361.14,136.75,132.1
1028654,1169,23,2025-03-23,1297.43,329.08,50.48
1028655,1292,2327,2025-07-08,195.34,23.41,78.79
1028656,5460,1629,2025-11-28,1147.48,215.95,119.26
1028657,6839,1720,2025-03-25,412.04,212.0,48.08
1028658,4111,824,2025-06-11,467.9,346.01,48.32
1028659,6364,607,2025-12-25,1297.42,198.16,126.31
1028660,6632,712,2025-05-11,830.63,218.84,136.42
1028661,2566,966,2025-06-15,372.89,344.2,89.33
1028662,1887,1006,2025-07-18,623.5,62.33,34.51
1028663,4502,744,2025-05-25,1191.85,193.92,107.03
1028664,7959,49,2025-04-25,790.83,193.27,46.37
1028665,6892,625,2025-05-17,166.44,192.56,124.06
1028666,5471,297,2025-04-10,579.51,312.37,104.57
1028667,3350,2064,2025-06-11,683.32,333.07,66.11
1028668,3077,898,2025-12-03,1387.71,43.28,58.63
1028669,7102,200,2025-08-23,1015.02,87.76,26.26
1028670,5554,1795,2025-03-01,1047.95,298.69,110.46
1028671,3786,2412,2025-07-17,415.76,83.62,45.34
1028672,5067,2097,2025-05-24,971.92,163.77,76.85
1028673,3407,23,2025-06-01,1326.96,302.32,50.66
1028674,7428,789,2025-03-07,672.57,69.6,108.31
1028675,7856,1834,2025-07-31,1215.81,109.14,124.12
1028676,2269,2042,2025-09-01,898.38,330.36,114.49
1028677,2577,357,2025-06-17,852.0,266.1,70.32
1028678,7077,1004,2025-02-15,376.97,98.28,104.48
1028679,1953,1625,2025-11-06,289.27,249.42,30.47
1028680,6243,126,2025-05-03,760.98,208.17,35.19
1028681,3618,2263,2025-05-01,180.64,251.0,72.95
1028682,656,854,2025-07-11,1199.95,149.78,82.08
1028683,1282,2496,2025-11-07,525.68,29.15,63.06
1028684,6537,534,2025-10-19,592.98,308.41,102.24
1028685,6266,23,2025-04-20,437.03,250.93,72.59
1028686,1634,2418,2025-06-17,363.27,175.46,81.96
1028687,5488,1617,2025-04-27,744.25,278.43,103.65
1028688,5324,1929,2025-12-22,268.81,265.52,123.75
1028689,3368,328,2025-11-03,856.94,69.62,87.45
1028690,7723,1271,2025-08-30,1390.33,322.09,115.38
1028691,3538,1806,2025-03-25,521.26,93.09,125.55
1028692,5153,308,2025-12-18,345.42,126.3,104.18
1028693,2662,1190,2025-02-17,351.54,199.69,49.84
1028694,3371,15,2025-05-27,988.24,96.14,46.8
1028695,5167,1743,2025-07-09,1369.6,1780.48,113.35
1028696,4023,60,2025-08-10,808.45,55.5,86.9
1028697,4466,2410,2025-08-31,1166.4,46.94,27.78
1028698,4031,662,2025-07-15,1231.07,281.89,75.82
1028699,5219,1186,2025-03-30,1256.33,96.35,104.39
1028700,7827,2056,2025-08-13,1289.89,62.41,51.19
1028701,1810,1147,2025-05-29,989.6,74.45,31.49
1028702,2549,1183,2025-05-08,964.09,67.29,32.38
1028703,968,1515,2025-09-26,590.69,237.27,122.96
1028704,62,195,2025-05-17,990.77,158.67,83.14
1028705,5614,613,2025-08-24,1082.92,78.7,45.44
1028706,6665,2403,2025-09-24,257.25,99.51,92.64
1028707,2734,1320,2025-09-24,1223.25,43.55,107.76
1028708,5028,481,2025-12-22,1374.28,164.4,109.33
1028709,4821,19,2025-12-02,961.14,81.54,95.74
1028710,6204,905,2025-08-18,259.9,300.52,99.07
1028711,7394,2338,2025-01-20,198.52,81.28,119.02
1028712,2448,637,2025-08-18,388.0,204.22,46.33
1028713,6877,575,2025-07-01,289.07,188.74,27.54
1028714,4798,2214,2025-10-20,469.21,157.98,86.06
1028715,7335,1772,2025-07-09,981.23,56.7,54.08
1028716,6406,2292,2025-09-30,992.57,249.96,71.97
1028717,1606,1277,2025-04-01,978.11,297.13,87.97
1028718,3093,197,2025-06-12,832.83,94.63,122.08
1028719,954,1756,2025-01-29,1028.73,286.02,106.48
1028720,1950,1033,2025-12-08,874.48,194.06,43.62
1028721,3251,657,2025-05-02,255.02,173.59,
1028722,2444,1133,2025-06-22,612.58,31.35,104.27
1028723,1408,429,2025-02-27,761.49,295.66,77.24
1028724,1839,1258,2025-09-21,605.12,9.96,62.36
1028725,4566,2224,2025-07-28,980.69,235.25,112.23
1028726,867,2249,2025-03-06,0.0,147.55,121.74
1028727,4059,1395,2025-07-15,961.64,78.67,134.8
1028728,7025,1634,2025-05-13,282.71,300.11,83.05
1028729,4730,732,2025-07-20,908.46,340.54,25.11
1028730,7598,92,2025-01-01,912.5,111.5,65.54
1028731,6231,1707,2025-10-14,1243.08,23.31,68.27
1028732,7956,688,2025-02-19,1334.28,343.66,51.23
1028733,5524,1718,2025-08-06,1161.81,30.46,63.21
1028734,3883,2158,2025-05-15,825.2,170.7,53.74
1028735,4529,782,2025-10-29,1217.45,33.91,109.32
1028736,3817,1138,2025-09-05,770.72,26.13,114.52
1028737,2322,112,2025-02-21,726.94,121.28,54.19
1028738,1733,658,2025-09-08,1270.09,73.1,69.04
1028739,1869,1168,2025-07-10,735.89,129.57,51.61
1028740,1959,2069,2025-12-06,1206.97,250.43,28.13
1028741,1834,1470,2025-06-28,1233.18,146.81,122.34
1028742,3935,40,2025-11-13,412.15,298.56,79.36
1028743,1072,146,2025-08-17,1002.93,220.35,110.83
1028744,7689,1914,2025-01-18,699.54,186.86,97.46
1028745,3963,1273,2025-06-28,558.63,9.39,117.1
1028746,5288,1436,2025-04-15,647.76,153.02,121.89
1028747,951,219,2025-05-05,730.81,54.21,92.55
1028748,4526,412,2025-10-27,1182.9,176.14,71.13
1028749,6731,556,2025-07-09,1153.07,86.93,104.02
1028750,600,1017,2025-02-25,941.57,206.87,125.25
1028751,5968,1212,2025-01-08,311.02,165.71,37.17
1028752,90,1931,2025-05-30,962.35,136.83,81.67
1028753,6728,938,2025-01-24,734.99,249.97,115.93
1028754,4580,818,2025-06-30,165.05,120.49,59.44
1028755,6417,950,2025-09-11,807.8,154.39,120.41
1028756,3191,1888,2025-10-23,565.12,54.17,62.84
1028757,7902,262,2025-09-22,239.59,31.28,90.71
1028758,1925,2135,2025-04-10,1239.91,41.88,
1028759,7093,1518,2025-06-03,862.16,291.35,128.69
1028760,1773,1827,2025-01-30,224.98,306.93,101.03
1028761,4768,2008,2025-12-22,682.42,287.0,30.0
1028762,3151,108,2025-02-10,728.54,257.51,28.19
1028763,3693,125,2025-11-09,1336.3,65.5,72.3
1028764,2496,1085,2025-05-01,405.45,69.8,47.78
1028765,653,2341,2025-12-22,1195.43,317.41,99.6
1028766,3745,1643,2025-03-31,215.06,282.06,48.34
1028767,1442,749,2025-07-14,657.13,292.11,116.79
1028768,1313,2354,2025-04-22,560.26,252.95,85.08
1028769,7293,288,2025-11-10,418.79,236.91,83.76
1028770,599,186,2025-07-12,774.76,284.29,85.0
1028771,3782,1033,2025-02-02,948.97,73.72,126.01
1028772,4591,1246,2025-03-14,965.2,116.48,92.29
